,Names,"Elastic (Young's, Tensile) Modulus",Elongation at Break,Poisson's Ratio,Shear Modulus,Tensile Strength: Ultimate (UTS),Tensile Strength: Yield (Proof),Latent Heat of Fusion,Melting Completion (Liquidus),Melting Onset (Solidus),Specific Heat Capacity,Thermal Conductivity,Thermal Expansion,Electrical Conductivity: Equal Volume,Electrical Conductivity: Equal Weight (Specific),Base Metal Price,Density,Embodied Carbon,Embodied Energy,Embodied Water,Resilience: Ultimate (Unit Rupture Work),Resilience: Unit (Modulus of Resilience),Stiffness to Weight: Axial,Stiffness to Weight: Bending,Strength to Weight: Axial,Strength to Weight: Bending,Thermal Diffusivity,Thermal Shock Resistance,Iron (Fe)Fe,Nickel (Ni)Ni,Manganese (Mn)Mn,Molybdenum (Mo)Mo,Silicon (Si)Si,Copper (Cu)Cu,Carbon (C)C,Chromium (Cr)Cr,Vanadium (V)V,Phosphorus (P)P,Sulfur (S)S,PREN (Pitting Resistance),Niobium (Nb)Nb,Nitrogen (N)N,Aluminum (Al)Al,Titanium (Ti)Ti,Zirconium (Zr)Zr,Brinell Hardness,Fatigue Strength,Maximum Temperature: Mechanical,Impact Strength: V-Notched Charpy,Tungsten (W)W,Maximum Temperature: Corrosion,Selenium (Se)Se,Cobalt (Co)Co,Magnesium (Mg)Mg,Tin (Sn)Sn,Arsenic (As)As,Shear Strength,Calcium (Ca)Ca,Boron (B)B,Oxygen (O)O,Tantalum (Ta)Ta,Cerium (Ce)Ce,Lanthanum (La)La,Lead (Pb)Pb,Zinc (Zn)Zn
330,SAE-AISI-M6-T11306-Cobalt-High-Speed-Steel,200.0,,0.29,77.0,1525.0,,260,1560,1510,440,17.0,12.0,,,39.0,8.4,8.0,120,160,,,13.0,23.0,50.5,34.5,4.7,47.0,71.69999999999999,0.0,0.275,5.0,0.325,0.0,0.8,4.15,1.5,0.015,0.015,28.0,0.0,0.0,0.0,0.0,0.0,,,,,4.3,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,SAE-AISI-M62-T11362-Molybdenum-High-Speed-Steel,200.0,,0.29,79.0,1635.0,,260,1650,1600,430,,12.0,,,30.0,8.5,10.0,150,110,,,13.0,23.0,53.5,35.0,,47.5,75.5,0.15,0.275,10.5,0.275,0.125,1.35,3.75,1.9500000000000002,0.015,0.015,49.0,0.0,0.0,0.0,0.0,0.0,,,,,6.15,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,SAE-AISI-M7-T11307-Molybdenum-High-Speed-Steel,200.0,,0.29,77.0,1485.0,,270,1560,1510,450,28.0,12.0,,,18.0,8.1,8.9,130,100,,,14.0,24.0,51.0,35.0,7.8,46.5,81.8,0.15,0.275,8.7,0.375,0.125,1.05,3.75,2.05,0.015,0.015,35.0,0.0,0.0,0.0,0.0,0.0,,,,,1.75,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,SAE-AISI-O1-T31501-Oil-Hardening-Steel,190.0,,0.29,72.0,1350.0,,250,1460,1420,470,43.0,12.0,7.4,8.5,3.4,7.8,1.9,27,51,,,13.0,24.0,48.0,33.5,12.0,44.5,96.2,0.15,1.2,0.0,0.25,0.125,0.925,0.5,0.15,0.015,0.015,,0.0,0.0,0.0,0.0,0.0,,,,,0.5,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,SAE-AISI-O2-T31502-Oil-Hardening-Steel,190.0,,0.29,72.0,1345.0,,250,1450,1410,470,43.0,11.0,7.4,8.6,2.4,7.8,1.8,26,50,,,13.0,24.0,48.0,33.5,12.0,46.0,96.4,0.15,1.6,0.15,0.25,0.125,0.925,0.25,0.15,0.015,0.015,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,SAE-AISI-O6-T31506-Oil-Hardening-Steel,180.0,,0.29,71.0,1370.0,,260,1430,1390,480,43.0,12.0,7.4,8.6,2.3,7.7,1.5,21,47,,,13.0,25.0,49.0,34.5,12.0,45.5,96.15,0.15,0.7000000000000001,0.25,1.025,0.125,1.4500000000000002,0.15,0.0,0.015,0.015,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,SAE-AISI-O7-T31507-Oil-Hardening-Steel,190.0,,0.29,73.0,1395.0,,250,1480,1430,470,41.0,12.0,7.6,8.7,6.0,7.9,2.3,33,52,,,13.0,24.0,49.0,34.0,11.0,46.5,95.25,0.15,0.5,0.15,0.3,0.125,1.2000000000000002,0.6,0.2,0.015,0.015,3.6,0.0,0.0,0.0,0.0,0.0,,,,,1.5,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,SAE-AISI-P2-T51602-Low-Carbon-Mould-Steel,190.0,,0.29,73.0,1155.0,,250,1460,1420,470,46.0,12.0,7.3,8.3,2.7,7.9,1.5,20,51,,,13.0,24.0,41.0,29.5,12.0,38.0,97.69999999999999,0.3,0.25,0.275,0.25,0.125,0.05,1.025,0.0,0.015,0.015,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,SAE-AISI-P20-T51620-Low-Carbon-Mould-Steel,190.0,,0.29,73.0,795.0,,260,1460,1420,470,45.0,12.0,7.4,8.5,2.8,7.8,1.6,21,52,,,13.0,24.0,28.0,24.0,12.0,26.5,96.85,0.0,0.53,0.42500000000000004,0.5,0.125,0.34,1.2,0.0,0.015,0.015,2.6,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,SAE-AISI-P21-T51621-Low-Carbon-Mould-Steel,190.0,,0.29,73.0,1130.0,,250,1450,1410,470,41.0,12.0,7.9,9.0,6.5,7.9,2.3,32,62,,,13.0,24.0,40.0,31.0,11.0,37.0,93.15,4.1,0.5349999999999999,0.0,0.30000000000000004,0.125,0.2,0.25,0.2,0.015,0.015,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,1.2000000000000002,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,SAE-AISI-P3-T51603-Low-Carbon-Mould-Steel,190.0,,0.29,73.0,1195.0,,250,1460,1420,470,46.0,12.0,7.3,8.3,2.8,7.9,1.5,20,50,,,13.0,24.0,42.5,30.0,12.0,39.5,97.35,1.25,0.4,0.0,0.2,0.125,0.05,0.575,0.0,0.015,0.015,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,SAE-AISI-P4-T51604-Low-Carbon-Mould-Steel,190.0,,0.29,74.0,1185.0,,260,1460,1420,470,41.0,12.0,8.1,9.3,4.4,7.8,1.8,23,68,,,14.0,24.0,42.0,30.0,11.0,38.5,93.8,0.0,0.4,0.7,0.25,0.125,0.06,4.65,0.0,0.015,0.015,7.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,SAE-AISI-P5-T51605-Low-Carbon-Mould-Steel,190.0,,0.29,73.0,1175.0,,250,1460,1420,470,45.0,12.0,7.4,8.5,2.8,7.8,1.5,20,56,,,13.0,24.0,41.5,30.0,12.0,38.5,96.75,0.175,0.4,0.0,0.2,0.125,0.05,2.25,0.0,0.015,0.015,2.3,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,SAE-AISI-P6-T51606-Low-Carbon-Mould-Steel,190.0,,0.29,73.0,1280.0,,250,1460,1420,470,43.0,12.0,7.9,9.0,4.6,7.9,1.8,24,59,,,13.0,24.0,45.0,32.5,11.0,42.0,93.95,3.55,0.5249999999999999,0.0,0.25,0.125,0.1,1.55,0.0,0.015,0.015,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,SAE-AISI-S1-T41901-Shock-Resisting-Steel,190.0,,0.29,73.0,1265.0,,260,1500,1450,470,41.0,12.0,7.7,8.7,8.0,8.0,2.6,37,56,,,13.0,24.0,44.0,32.0,11.0,38.5,94.15,0.15,0.25,0.25,0.6749999999999999,0.125,0.47500000000000003,1.4,0.22499999999999998,0.015,0.015,5.9,0.0,0.0,0.0,0.0,0.0,,,,,2.25,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,SAE-AISI-S2-T41902-Shock-Resisting-Steel,190.0,,0.29,72.0,1305.0,,260,1450,1410,470,44.0,11.0,7.4,8.5,2.6,7.8,2.1,30,49,,,13.0,24.0,46.5,33.0,12.0,45.5,97.05,0.15,0.4,0.44999999999999996,1.05,0.125,0.47500000000000003,0.0,0.25,0.015,0.015,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,SAE-AISI-S4-T41904-Shock-Resisting-Steel,190.0,,0.29,72.0,1405.0,,280,1430,1390,480,44.0,13.0,7.4,8.7,2.2,7.7,2.0,29,48,,,13.0,25.0,50.5,35.0,12.0,42.5,96.05000000000001,0.0,0.8,0.0,2.05,0.0,0.575,0.3,0.25,0.015,0.015,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,SAE-AISI-S5-T41905-Shock-Resisting-Steel,190.0,,0.29,72.0,1310.0,,280,1440,1400,480,42.0,12.0,7.4,8.7,3.1,7.7,2.1,29,51,,,13.0,25.0,47.5,33.5,11.0,44.0,95.3,0.0,0.8,0.7999999999999999,2.05,0.125,0.575,0.25,0.175,0.015,0.015,2.9,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,SAE-AISI-S6-T41906-Shock-Resisting-Steel,190.0,,0.29,72.0,1295.0,,290,1430,1390,480,41.0,12.0,7.6,8.9,3.2,7.7,2.3,33,56,,,13.0,25.0,47.0,33.5,11.0,43.0,93.75,0.0,1.35,0.4,2.25,0.125,0.45,1.35,0.30000000000000004,0.015,0.015,2.7,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,SAE-AISI-S7-T41907-Shock-Resisting-Steel,190.0,,0.29,74.0,1350.0,,260,1460,1420,470,40.0,12.0,7.8,9.0,5.0,7.8,2.3,31,65,,,14.0,25.0,48.0,34.0,11.0,44.0,93.25,0.0,0.55,1.55,0.6,0.125,0.5,3.25,0.15,0.015,0.015,8.4,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,SAE-AISI-T1-T12001-Tungsten-High-Speed-Steel,200.0,,0.29,80.0,1450.0,,240,1810,1750,410,20.0,12.0,,,45.0,9.3,8.2,130,90,,,12.0,21.0,43.5,30.0,5.2,43.5,75.2,0.15,0.25,0.0,0.30000000000000004,0.125,0.7250000000000001,4.15,1.1,0.015,0.015,34.0,0.0,0.0,0.0,0.0,0.0,,,,,18.05,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,SAE-AISI-T15-T12015-Tungsten-High-Speed-Steel,200.0,,0.29,76.0,1535.0,,250,1690,1640,430,21.0,12.0,,,43.0,8.7,16.0,250,140,,,13.0,22.0,48.5,32.5,5.6,48.0,70.5,0.15,0.275,0.5,0.275,0.125,1.55,4.4,4.9,0.015,0.015,27.0,0.0,0.0,0.0,0.0,0.0,,,,,12.4,,0.0,5.05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,SAE-AISI-T2-T12002-Tungsten-High-Speed-Steel,200.0,,0.29,79.0,1465.0,,250,1820,1760,410,19.0,12.0,,,46.0,9.3,11.0,170,98,,,12.0,21.0,43.5,30.0,4.9,44.0,73.3,0.15,0.30000000000000004,0.5,0.30000000000000004,0.125,0.8500000000000001,4.15,2.1,0.015,0.015,36.0,0.0,0.0,0.0,0.0,0.0,,,,,18.25,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,SAE-AISI-T4-T12004-Tungsten-High-Speed-Steel,210.0,,0.29,80.0,1470.0,,250,1810,1750,410,21.0,12.0,,,55.0,9.4,8.5,130,120,,,12.0,21.0,44.0,29.5,5.4,44.0,69.3,0.15,0.25,0.7,0.30000000000000004,0.125,0.75,4.15,1.0,0.015,0.015,37.0,0.0,0.0,0.0,0.0,0.0,,,,,18.25,,0.0,5.05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,SAE-AISI-T5-T12005-Tungsten-High-Speed-Steel,210.0,,0.29,80.0,1500.0,,250,1810,1750,410,21.0,11.0,,,60.0,9.4,11.0,170,140,,,12.0,21.0,44.0,30.0,5.5,46.0,64.45,0.15,0.30000000000000004,0.9,0.30000000000000004,0.125,0.8,4.4,2.1,0.015,0.015,37.0,0.0,0.0,0.0,0.0,0.0,,,,,18.25,,0.0,8.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,SAE-AISI-T6-T12006-Tungsten-High-Speed-Steel,210.0,,0.29,81.0,1515.0,,250,1830,1770,400,18.0,12.0,,,70.0,9.5,11.0,170,160,,,12.0,21.0,44.5,30.0,4.7,45.0,59.7,0.15,0.30000000000000004,0.7,0.30000000000000004,0.125,0.8,4.4,1.8,0.015,0.015,39.0,0.0,0.0,0.0,0.0,0.0,,,,,19.75,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,SAE-AISI-T8-T12008-Tungsten-High-Speed-Steel,200.0,,0.29,78.0,1460.0,,250,1730,1670,420,18.0,12.0,,,45.0,9.0,10.0,160,120,,,12.0,22.0,45.0,31.0,4.8,45.0,72.35,0.15,0.30000000000000004,0.7,0.30000000000000004,0.125,0.8,4.15,2.1,0.015,0.015,30.0,0.0,0.0,0.0,0.0,0.0,,,,,14.05,,0.0,5.05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,EN-1.3505-100Cr6-Through-Hardening-Bearing-Steel,190.0,,0.29,72.0,645.0,,250,1450,1410,470,45.0,13.0,7.2,8.4,2.4,7.8,1.5,20,52,,,13.0,24.0,23.5,21.0,12.0,19.0,97.69999999999999,0.0,0.35,0.05,0.25,0.15,1.0150000000000001,1.5,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,195.0,,430.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0
358,EN-1.3515-20MnCr4-2-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,980.0,,250,1460,1420,470,46.0,13.0,7.2,8.3,2.1,7.8,1.4,19,49,,,13.0,24.0,35.0,27.0,12.0,29.0,98.15,0.0,0.875,0.0,0.2,0.15,0.2,0.575,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,185.0,,410.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
359,EN-1.3518-100CrMnSi4-4-Through-Hardening-Bearing-Steel,190.0,,0.29,72.0,630.0,,260,1440,1400,480,43.0,13.0,7.3,8.5,2.4,7.8,1.5,20,51,,,13.0,25.0,23.0,21.0,12.0,19.0,97.05,0.0,1.05,0.05,0.6,0.15,1.0150000000000001,1.05,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,190.0,,420.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0
360,EN-1.3519-100CrMnSi6-6-Through-Hardening-Bearing-Steel,190.0,,0.29,72.0,675.0,,260,1440,1400,480,43.0,13.0,7.5,8.7,2.6,7.8,1.5,21,55,,,13.0,25.0,24.0,22.0,12.0,20.0,96.1,0.0,1.5499999999999998,0.05,0.6,0.15,1.0150000000000001,1.5499999999999998,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,205.0,,430.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0
361,EN-1.3520-100CrMnSi6-4-Through-Hardening-Bearing-Steel,190.0,,0.29,72.0,675.0,,260,1440,1400,480,43.0,13.0,7.4,8.6,2.6,7.8,1.5,20,54,,,13.0,25.0,24.0,22.0,12.0,20.0,96.55000000000001,0.0,1.1,0.05,0.6,0.15,1.0150000000000001,1.5499999999999998,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,205.0,,430.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0
362,EN-1.3521-17MnCr5-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,940.0,,250,1460,1420,470,45.0,13.0,7.3,8.4,2.3,7.8,1.5,19,52,,,13.0,24.0,33.0,26.5,12.0,27.5,97.5,0.0,1.15,0.0,0.2,0.15,0.165,0.9500000000000001,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,165.0,,420.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
363,EN-1.3523-19MnCr5-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,990.0,,250,1460,1420,470,46.0,13.0,7.3,8.4,2.3,7.8,1.5,19,53,,,13.0,24.0,35.5,27.0,12.0,28.5,97.2,0.0,1.25,0.0,0.2,0.15,0.195,1.15,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,190.0,,420.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
364,EN-1.3532-16NiCrMo16-5-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,1060.0,,250,1460,1420,470,46.0,13.0,7.9,9.1,5.0,7.9,1.9,25,60,,,13.0,24.0,37.5,29.0,13.0,31.5,93.69999999999999,4.05,0.4,0.25,0.2,0.15,0.16,1.2,0.0,0.0125,0.015,2.0,0.0,0.0,0.025,0.0,0.0,215.0,,440.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
365,EN-1.3533-18NiCrMo14-6-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,1055.0,,250,1460,1420,470,47.0,13.0,7.9,9.0,5.0,7.9,1.8,25,60,,,13.0,24.0,37.0,29.0,13.0,31.0,93.9,3.55,0.55,0.2,0.2,0.15,0.175,1.4500000000000002,0.0,0.0125,0.015,2.1,0.0,0.0,0.025,0.0,0.0,215.0,,440.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
366,EN-1.3536-100CrMo7-3-Through-Hardening-Bearing-Steel,190.0,,0.29,73.0,660.0,,250,1450,1410,470,41.0,13.0,7.4,8.5,2.9,7.8,1.6,21,55,,,13.0,24.0,23.0,22.0,11.0,19.0,96.7,0.0,0.7,0.275,0.3,0.15,1.0150000000000001,1.85,0.0,0.0125,0.015,2.8,0.0,0.0,0.025,0.0,0.0,200.0,,440.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0
367,EN-1.3537-100CrMo7-Through-Hardening-Bearing-Steel,190.0,,0.29,73.0,675.0,,250,1450,1410,470,43.0,13.0,7.3,8.5,2.8,7.8,1.5,21,54,,,13.0,24.0,24.0,22.0,12.0,20.0,97.1,0.0,0.35,0.22499999999999998,0.3,0.15,1.0150000000000001,1.85,0.0,0.0125,0.015,2.6,0.0,0.0,0.025,0.0,0.0,205.0,,440.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0
368,EN-1.3538-100CrMo7-4-Through-Hardening-Bearing-Steel,190.0,,0.29,73.0,705.0,,250,1450,1410,470,41.0,13.0,7.4,8.5,3.0,7.8,1.6,21,56,,,13.0,24.0,25.0,22.5,11.0,21.0,96.6,0.0,0.7,0.45,0.25,0.15,1.0150000000000001,1.85,0.0,0.0125,0.015,3.3,0.0,0.0,0.025,0.0,0.0,210.0,,440.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0
369,EN-1.3539-100CrMnMoSi8-4-6-Through-Hardening-Bearing-Steel,190.0,,0.29,73.0,670.0,,260,1450,1410,470,39.0,13.0,7.5,8.7,3.2,7.8,1.7,22,57,,,13.0,25.0,24.0,22.0,11.0,20.0,95.85,0.0,0.9500000000000001,0.55,0.5,0.15,1.0150000000000001,1.9500000000000002,0.0,0.0125,0.015,3.8,0.0,0.0,0.025,0.0,0.0,200.0,,450.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0
370,EN-1.3551-80MoCrV42-16-High-Temperature-Bearing-Steel,190.0,,0.29,75.0,720.0,,260,1490,1450,460,36.0,13.0,8.6,9.9,9.0,7.9,4.9,71,82,,,14.0,24.0,26.0,23.0,9.8,21.0,89.94999999999999,0.0,0.25,4.25,0.2,0.15,0.81,4.1,1.0,0.0125,0.0075,18.0,0.0,0.0,0.0,0.0,0.0,220.0,,530.0,,0.125,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,EN-1.3553-X82WMoCrV6-5-4-High-Temperature-Bearing-Steel,200.0,,0.29,77.0,720.0,,260,1620,1570,440,24.0,12.0,10.0,11.0,24.0,8.4,8.5,130,96,,,13.0,23.0,24.0,21.0,6.4,21.0,82.2,0.0,0.2,4.95,0.2,0.15,0.8200000000000001,4.1,1.85,0.0125,0.0075,31.0,0.0,0.0,0.0,0.0,0.0,220.0,,540.0,,6.35,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,EN-1.3555-13MoCrNi42-16-14-High-Temperature-Bearing-Steel,190.0,,0.29,75.0,770.0,,260,1500,1450,460,,13.0,9.3,11.0,11.0,7.9,5.6,81,90,,,14.0,24.0,27.0,23.0,,22.0,86.55000000000001,3.4000000000000004,0.25,4.25,0.175,0.05,0.125,4.1,1.15,0.0075,0.005,18.0,0.0,0.0,0.0,0.0,0.0,230.0,,540.0,,0.075,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,EN-1.3558-X75WCrV18-4-1-High-Temperature-Bearing-Steel,210.0,,0.29,80.0,770.0,,240,1810,1760,410,20.0,12.0,13.0,12.0,45.0,9.3,8.4,130,90,,,12.0,21.0,23.0,20.0,5.3,22.0,75.65,0.0,0.2,0.3,0.2,0.15,0.75,4.1,1.15,0.0125,0.0075,35.0,0.0,0.0,0.0,0.0,0.0,230.0,,490.0,,18.25,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,EN-1.3559-20Cr3-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,960.0,,250,1460,1420,470,45.0,13.0,7.2,8.3,2.2,7.8,1.4,19,50,,,13.0,24.0,34.0,27.0,12.0,28.5,98.0,0.0,0.8,0.0,0.2,0.15,0.2,0.8,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,165.0,,420.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
375,EN-1.3563-43CrMo4-Induction-Hardening-Bearing-Steel,190.0,,0.29,73.0,1270.0,,250,1460,1420,470,43.0,13.0,7.3,8.4,2.5,7.8,1.5,20,52,,,13.0,24.0,44.5,32.5,12.0,37.0,97.6,0.0,0.75,0.22499999999999998,0.2,0.15,0.43000000000000005,1.05,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,215.0,,420.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
376,EN-1.3566-15CrMo4-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,935.0,,250,1460,1420,470,45.0,13.0,7.3,8.3,2.5,7.8,1.5,20,52,,,13.0,24.0,33.0,26.0,12.0,27.0,97.6,0.0,0.75,0.2,0.2,0.15,0.15,1.05,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,185.0,,420.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
377,EN-1.3567-20CrMo4-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,960.0,,250,1460,1420,470,45.0,13.0,7.3,8.3,2.5,7.8,1.5,20,52,,,13.0,24.0,34.0,27.0,12.0,28.5,97.6,0.0,0.75,0.2,0.2,0.15,0.2,1.05,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,185.0,,420.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
378,EN-1.3570-20MnCrMo4-2-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,965.0,,250,1460,1420,470,46.0,13.0,7.2,8.3,2.3,7.8,1.5,19,50,,,13.0,24.0,34.0,27.0,13.0,28.0,98.0,0.0,0.875,0.15000000000000002,0.2,0.15,0.2,0.575,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,185.0,,410.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
379,EN-1.3576-20NiCrMo7-Case-Hardening-Bearing-Steel,190.0,,0.29,73.0,955.0,,250,1460,1420,470,46.0,13.0,7.5,8.5,3.4,7.9,1.7,22,53,,,13.0,24.0,33.5,26.5,12.0,28.0,96.5,1.8,0.55,0.25,0.2,0.15,0.2,0.5,0.0,0.0125,0.015,,0.0,0.0,0.025,0.0,0.0,185.0,,420.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
380,EN-1.5023-38Si7-Silicon-Steel,190.0,,0.29,72.0,1215.0,,270,1440,1400,480,48.0,13.0,7.3,8.4,1.9,7.7,1.4,19,45,,,13.0,25.0,44.0,31.5,13.0,36.5,97.30000000000001,0.0,0.65,0.0,1.65,0.0,0.385,0.0,0.0,0.0125,0.0125,,0.0,0.0,0.0,0.0,0.0,305.0,,400.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
